date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:06:54	14757/14757	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:23:44%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/pie.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/pie.js	(from https://html.modeltheme.com/cryptic/mining-pool-shares.html)
00:06:55	1992/1992	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:22:10%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/pie-chart.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/pie-chart.js	(from https://html.modeltheme.com/cryptic/mining-pool-shares.html)
00:06:57	2521267/2521267	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:24%20GMT	https://html.modeltheme.com/cryptic/assets/images/countdown-background.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/countdown-background.png	(from https://html.modeltheme.com/cryptic/ico-distribution-countdown.html)
00:06:57	61122/61122	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:33:10%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/flipclock/flipclock.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/flipclock/flipclock.js	(from https://html.modeltheme.com/cryptic/ico-distribution-countdown.html)
00:06:58	943/943	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:24%20GMT	https://html.modeltheme.com/cryptic/assets/images/cryptic-icon.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/cryptic-icon.png	(from https://html.modeltheme.com/cryptic/ico-roadmap-timeline.html)
00:07:00	4717/4717	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:32%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/fancybox/jquery.fancybox.min.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/fancybox/jquery.fancybox.min.css	(from https://html.modeltheme.com/cryptic/ico-details.html)
00:07:00	3885/3885	---M-Z	200	added ('OK')	text/css	etag:%225eb03e58-f2d%22	http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css	(from https://html.modeltheme.com/cryptic/ico-details.html)
00:07:01	131309/131309	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:26%20GMT	https://html.modeltheme.com/cryptic/assets/images/ico_type_img1.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/ico_type_img1.jpg	(from https://html.modeltheme.com/cryptic/ico-details.html)
00:07:03	167513/167513	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:26%20GMT	https://html.modeltheme.com/cryptic/assets/images/ico_type_img2.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/ico_type_img2.jpg	(from https://html.modeltheme.com/cryptic/ico-details.html)
00:07:04	194275/194275	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:26%20GMT	https://html.modeltheme.com/cryptic/assets/images/ico_type_img3.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/ico_type_img3.jpg	(from https://html.modeltheme.com/cryptic/ico-details.html)
00:07:05	10658/10658	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:07:06%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/fancybox/jquery.fancybox.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/fancybox/jquery.fancybox.min.js	(from https://html.modeltheme.com/cryptic/ico-details.html)
00:07:06	22994/22994	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e58-59d2%22	http://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.js	(from https://html.modeltheme.com/cryptic/ico-details.html)
00:07:06	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:07:07%20GMT	https://html.modeltheme.com/cryptic/index	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/index	(from https://html.modeltheme.com/cryptic/ico-listing-3-colums.html)
00:07:08	84251/84251	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:13:29%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/isotope/jquery-2.1.1.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/isotope/jquery-2.1.1.js	(from https://html.modeltheme.com/cryptic/ico-listing-3-colums-isotope-filter.html)
00:07:08	28545/28545	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:07:33%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/isotope/jquery.mixitup.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/isotope/jquery.mixitup.min.js	(from https://html.modeltheme.com/cryptic/ico-listing-3-colums-isotope-filter.html)
00:07:09	7142/7142	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:15:13%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/isotope/main.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/isotope/main.js	(from https://html.modeltheme.com/cryptic/ico-listing-3-colums-isotope-filter.html)
00:07:10	15255/15255	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:46:18%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/isotope/modernizr.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/isotope/modernizr.js	(from https://html.modeltheme.com/cryptic/ico-listing-3-colums-isotope-filter.html)
00:07:11	22781/22781	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/bitcurrency_member1.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/bitcurrency_member1.jpg	(from https://html.modeltheme.com/cryptic/members.html)
00:07:12	33238/33238	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/bitcurrency_member2.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/bitcurrency_member2.jpg	(from https://html.modeltheme.com/cryptic/members.html)
00:07:13	24126/24126	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/bitcurrency_member3.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/bitcurrency_member3.jpg	(from https://html.modeltheme.com/cryptic/members.html)
00:07:14	21719/21719	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/bitcurrency-team4.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/bitcurrency-team4.jpg	(from https://html.modeltheme.com/cryptic/members.html)
00:07:15	29360/29360	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/bitcurrency-team5.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/bitcurrency-team5.jpg	(from https://html.modeltheme.com/cryptic/members.html)
00:07:16	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22670ce4f9-4d7%22	https://html.modeltheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://html.modeltheme.com/cryptic/members-list.html)
00:07:16	14281/14281	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:38:42%20GMT	https://html.modeltheme.com/cryptic/assets/js/filereader.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/js/filereader.js	(from https://html.modeltheme.com/cryptic/member-profile.html)
00:07:17	40804/40804	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:34:55%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/sweetalert/sweetalert.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/sweetalert/sweetalert.min.js	(from https://html.modeltheme.com/cryptic/member-profile.html)
00:07:18	7747/7747	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:04:37%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/webticker/jquery.webticker.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/webticker/jquery.webticker.min.js	(from https://html.modeltheme.com/cryptic/tickers-dark.html)
00:07:19	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:07:20%20GMT	https://html.modeltheme.com/cryptic/imdex.html	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/imdex.html	(from https://html.modeltheme.com/cryptic/search.html)
00:07:19	57231/57231	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:20:03%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/d3/d3.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/d3/d3.min.js	(from https://html.modeltheme.com/cryptic/search.html)
00:07:20	17516/17516	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:06:00%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/d3/d3.layout.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/d3/d3.layout.min.js	(from https://html.modeltheme.com/cryptic/search.html)
00:07:21	76326/76326	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:05:04%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/rickshaw/rickshaw.min.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/rickshaw/rickshaw.min.js	(from https://html.modeltheme.com/cryptic/search.html)
00:07:22	7945/7945	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:50:53%20GMT	https://html.modeltheme.com/cryptic/assets/js/charts-rickshaw.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/js/charts-rickshaw.js	(from https://html.modeltheme.com/cryptic/search.html)
00:07:23	51132/51132	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/codeQR.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/codeQR.jpg	(from https://html.modeltheme.com/cryptic/crypto_address.html)
00:07:25	211022/211022	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:22%20GMT	https://html.modeltheme.com/cryptic/assets/images/background1.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/background1.png	(from https://html.modeltheme.com/cryptic/counter-transactions.html)
00:07:26	2675/2675	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:34:11%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/counter-transaction/jquery.appear.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/counter-transaction/jquery.appear.js	(from https://html.modeltheme.com/cryptic/counter-transactions.html)
00:07:27	3308/3308	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:28:11%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/counter-transaction/jquery.countTo.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/counter-transaction/jquery.countTo.js	(from https://html.modeltheme.com/cryptic/counter-transactions.html)
00:07:27	33520/33520	---MCZ	200	added ('OK')	text/css	etag:W/%228821-63494d9c-5d0c0f31b37aa5bb;br%22	https://www.amcharts.com/lib/3/plugins/export/export.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/www.amcharts.com/lib/3/plugins/export/export.css	(from https://html.modeltheme.com/cryptic/candlestick-charts.html)
00:07:28	49708/49708	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2003:58:50%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/amcharts/serial.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/amcharts/serial.js	(from https://html.modeltheme.com/cryptic/candlestick-charts.html)
00:07:29	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:07:30%20GMT	https://html.modeltheme.com/cryptic/assets/css/fontello-embedded.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/css/fontello-embedded.css	(from https://html.modeltheme.com/cryptic/ricksaw-chart-realtime.html)
00:07:30	1825/1825	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:36%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/tabStyles/normalize.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/tabStyles/normalize.css	(from https://html.modeltheme.com/cryptic/market-compare.html)
00:07:31	3279/3279	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:36%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/tabStyles/demo.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/tabStyles/demo.css	(from https://html.modeltheme.com/cryptic/market-compare.html)
00:07:32	2749/2749	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:37%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/tabStyles/tabs.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/tabStyles/tabs.css	(from https://html.modeltheme.com/cryptic/market-compare.html)
00:07:33	19887/19887	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:37%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/tabStyles/tabstyles.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/tabStyles/tabstyles.css	(from https://html.modeltheme.com/cryptic/market-compare.html)
00:07:34	15116/15116	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:25:43%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/tabStyles/modernizr.custom.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/tabStyles/modernizr.custom.js	(from https://html.modeltheme.com/cryptic/market-compare.html)
00:07:34	1693/1693	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:20:20%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/tabStyles/cbpFWTabs.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/tabStyles/cbpFWTabs.js	(from https://html.modeltheme.com/cryptic/market-compare.html)
00:07:35	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:07:36%20GMT	https://html.modeltheme.com/cryptic/assets/css/index.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/css/index.css	(from https://html.modeltheme.com/cryptic/bootstrap.ui.kit.html)
00:07:36	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:07:37%20GMT	https://html.modeltheme.com/cryptic/assets/js/bootstrap-wysiwyg.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/js/bootstrap-wysiwyg.js	(from https://html.modeltheme.com/cryptic/bootstrap.ui.kit.html)
00:07:37	9849/9849	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:34%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/mailbox/mailbox.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/mailbox/mailbox.css	(from https://html.modeltheme.com/cryptic/mailbox.html)
00:07:39	66857/66857	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/blog1.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/blog1.jpg	(from https://html.modeltheme.com/cryptic/blog-posts-grid.html)
00:07:40	67725/67725	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/blog2.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/blog2.jpg	(from https://html.modeltheme.com/cryptic/blog-posts-grid.html)
00:07:41	66546/66546	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/blog3.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/blog3.jpg	(from https://html.modeltheme.com/cryptic/blog-posts-grid.html)
00:07:43	53707/53707	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2014:58:23%20GMT	https://html.modeltheme.com/cryptic/assets/images/blog4.jpg	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/blog4.jpg	(from https://html.modeltheme.com/cryptic/blog-posts-grid.html)
00:07:44	17975/17975	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:37%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/trumbowyg/trumbowyg.min.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/trumbowyg/trumbowyg.min.css	(from https://html.modeltheme.com/cryptic/social-media-buttons.html)
00:07:44	11270/11270	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:34%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/notifications/toastr.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/notifications/toastr.css	(from https://html.modeltheme.com/cryptic/notifications.html)
00:07:45	24857/24857	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:21:41%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/notifications/toastr.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/notifications/toastr.js	(from https://html.modeltheme.com/cryptic/notifications.html)
00:07:46	8353/8353	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:35%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/range-slider/normalize.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/range-slider/normalize.css	(from https://html.modeltheme.com/cryptic/range-slider.html)
00:07:47	3501/3501	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:35%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/range-slider/rangeSlider.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/range-slider/rangeSlider.css	(from https://html.modeltheme.com/cryptic/range-slider.html)
00:07:48	2380/2380	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jun%202020%2014:58:35%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/range-slider/rangeSlider.skinFlat.css	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/range-slider/rangeSlider.skinFlat.css	(from https://html.modeltheme.com/cryptic/range-slider.html)
00:07:49	87013/87013	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2005%20Aug%202023%2004:28:40%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/range-slider/rangeSlider.js	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/range-slider/rangeSlider.js	(from https://html.modeltheme.com/cryptic/range-slider.html)
00:07:51	395712/395712	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:22%20GMT	https://html.modeltheme.com/cryptic/assets/images/background.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/background.png	(from https://html.modeltheme.com/cryptic/register.html)
00:07:51	4801/4801	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:27%20GMT	https://html.modeltheme.com/cryptic/assets/images/logo1.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/logo1.png	(from https://html.modeltheme.com/cryptic/register.html)
00:07:53	101621/101621	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:22%20GMT	https://html.modeltheme.com/cryptic/assets/images/background_register.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/background_register.png	(from https://html.modeltheme.com/cryptic/register-v2.html)
00:07:54	4804/4804	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:27%20GMT	https://html.modeltheme.com/cryptic/assets/images/maintenance.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/maintenance.png	(from https://html.modeltheme.com/cryptic/maintenance.html)
00:07:55	4830/4830	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:27%20GMT	https://html.modeltheme.com/cryptic/assets/images/mail.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/mail.png	(from https://html.modeltheme.com/cryptic/confirm-mail.html)
00:07:55	8068/8068	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jun%202020%2014:58:22%20GMT	https://html.modeltheme.com/cryptic/assets/images/404.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/images/404.png	(from https://html.modeltheme.com/cryptic/404-error.html)
00:07:56	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:07:57%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/images/sort_both.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/images/sort_both.png	(from https://html.modeltheme.com/cryptic/assets/plugins/dataTables/jquery.dataTables.min.css)
00:07:57	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:07:58%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/images/sort_asc.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/images/sort_asc.png	(from https://html.modeltheme.com/cryptic/assets/plugins/dataTables/jquery.dataTables.min.css)
00:07:58	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:07:59%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/images/sort_desc.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/images/sort_desc.png	(from https://html.modeltheme.com/cryptic/assets/plugins/dataTables/jquery.dataTables.min.css)
00:07:59	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:08:00%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/images/sort_asc_disabled.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/images/sort_asc_disabled.png	(from https://html.modeltheme.com/cryptic/assets/plugins/dataTables/jquery.dataTables.min.css)
00:08:00	10055/10055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202024%2017:08:00%20GMT	https://html.modeltheme.com/cryptic/assets/plugins/images/sort_desc_disabled.png	D:/Mydic/TailieuDaihoc/database_thay_Hoc/New%20folder/crypto_project/html.modeltheme.com/cryptic/assets/plugins/images/sort_desc_disabled.png	(from https://html.modeltheme.com/cryptic/assets/plugins/dataTables/jquery.dataTables.min.css)
